,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,wine
5919,-0.397480443,0.427207888,-0.541111827,-0.009087247,-0.600391081,0.139423341,-0.013173213,-1.532889323,-0.612616211,-0.613337871,2.013506201,1.353123566,white
5920,-0.628884476,-0.483890342,0.215849474,0.474329078,-0.000966552,0.815502541,1.331439427,0.191206633,-0.363840192,-0.21012798,-0.831551154,-0.937157484,white
5921,-0.706019154,-0.362410578,-0.678741154,1.273016919,-0.571847055,-0.198616259,0.606056292,-0.082247658,-1.358944267,-1.352556003,0.090716947,0.207983041,white
5922,0.1424623,-1.091289161,0.078220146,-0.891847493,-0.400582904,0.928182408,0.092980417,-0.905945339,-1.110168249,0.999501691,0.006874393,1.353123566,white
5923,0.913809077,-0.42315046,-0.128223845,-0.681666482,-0.54330303,0.308443141,0.234518589,-1.282778691,-2.043078319,-1.554160948,0.817352421,0.207983041,white
5924,-1.014557865,-0.848329633,-0.265853172,-0.933883695,-0.372038879,0.815502541,-0.278557286,-1.456188729,1.12881592,-0.814942816,0.761457385,0.207983041,white
5925,-0.628884476,-0.605370106,-0.403482499,0.579419583,-0.058054602,0.928182408,1.172208983,0.227889526,-0.612616211,-0.21012798,-0.831551154,-0.937157484,white
5926,0.1424623,0.244988242,0.14703481,0.600437684,-0.115142652,0.759162608,0.924517181,0.524687476,-0.674810216,-0.075724683,-1.083078818,-0.937157484,white
5927,-0.628884476,-0.605370106,-0.403482499,0.579419583,-0.058054602,0.928182408,1.172208983,0.227889526,-0.612616211,-0.21012798,-0.831551154,-0.937157484,white
5928,-0.628884476,0.487947769,-0.885185145,0.810618695,-0.372038879,-0.142276325,0.517594934,-0.122265359,0.07151784,-0.008523035,0.409318655,-0.937157484,white
5929,-0.628884476,-0.666109987,-0.403482499,0.558401482,-0.058054602,0.928182408,1.154516711,0.234559143,-0.612616211,-0.277329629,-0.915393709,-0.937157484,white
5930,-0.628884476,-0.605370106,-0.403482499,0.579419583,-0.058054602,0.928182408,1.172208983,0.227889526,-0.612616211,-0.21012798,-0.831551154,-0.937157484,white
5931,0.1424623,0.244988242,0.14703481,0.600437684,-0.115142652,0.759162608,0.924517181,0.524687476,-0.674810216,-0.075724683,-1.083078818,-0.937157484,white
5932,0.065327623,-0.909069515,-0.334667836,1.777451345,0.027577474,0.815502541,0.69451765,1.124952992,-1.732108295,-0.814942816,-1.418449037,2.498264091,white
5933,0.065327623,-0.909069515,-0.334667836,1.777451345,0.027577474,0.815502541,0.69451765,1.124952992,-1.732108295,-0.814942816,-1.418449037,2.498264091,white
5934,0.065327623,-0.909069515,-0.334667836,1.777451345,0.027577474,0.815502541,0.69451765,1.124952992,-1.732108295,-0.814942816,-1.418449037,2.498264091,white
5935,0.065327623,-0.909069515,-0.334667836,1.777451345,0.027577474,0.815502541,0.69451765,1.124952992,-1.732108295,-0.814942816,-1.418449037,2.498264091,white
5936,0.065327623,-0.909069515,-0.334667836,1.777451345,0.027577474,0.815502541,0.69451765,1.124952992,-1.732108295,-0.814942816,-1.418449037,2.498264091,white
5937,0.065327623,-0.909069515,-0.334667836,1.777451345,0.027577474,0.815502541,0.69451765,1.124952992,-1.732108295,-0.814942816,-1.418449037,2.498264091,white
5938,0.065327623,-0.909069515,-0.334667836,1.777451345,0.027577474,0.815502541,0.69451765,1.124952992,-1.732108295,-0.814942816,-1.418449037,2.498264091,white
5939,-0.320345766,-0.605370106,-0.197038508,-0.723702684,-0.343494854,-0.874695459,-0.349326373,-0.792561853,0.07151784,0.730695098,-0.076968162,2.498264091,white
5940,0.065327623,-0.909069515,-0.334667836,1.777451345,0.027577474,0.815502541,0.69451765,1.124952992,-1.732108295,-0.814942816,-1.418449037,2.498264091,white
5941,0.1424623,-0.42315046,1.385698756,2.155777164,-0.058054602,0.308443141,0.411441305,1.061591632,-1.110168249,0.596291801,-0.384390862,0.207983041,white
5942,-1.16882722,-0.362410578,0.215849474,-0.891847493,-0.115142652,0.477462941,0.446825848,-1.206078097,1.377591939,1.06670334,0.67761483,0.207983041,white
5943,-1.091692542,-0.726849869,-0.472297163,-0.82879319,-0.914375358,-0.536655859,-0.119326842,-0.785892236,0.942233906,0.327485207,-0.076968162,0.207983041,white
5944,-0.397480443,-0.42315046,2.555548039,-0.891847493,3.424316471,0.308443141,-0.172403657,-0.605812581,-1.607720286,-0.680539519,-1.083078818,0.207983041,white
5945,-0.088941733,-0.848329633,0.215849474,-0.471485471,-0.628935106,-0.536655859,-0.154711385,-0.915949764,-0.674810216,0.058678613,0.509929721,0.207983041,white
5946,-0.397480443,-0.42315046,2.555548039,-0.891847493,3.424316471,0.308443141,-0.172403657,-0.605812581,-1.607720286,-0.680539519,-1.083078818,0.207983041,white
5947,-0.088941733,-0.666109987,-0.128223845,-0.597594078,-0.628935106,1.773281408,0.570671749,-1.162725588,-1.172362253,0.19308191,0.67761483,1.353123566,white
5948,0.296731656,-0.180190932,1.385698756,1.630324637,-0.400582904,1.716941475,0.570671749,1.231666862,-1.483332277,-0.411732925,-1.166921373,0.207983041,white
5949,-0.011807055,0.002028714,-0.265853172,1.041817807,1.483322758,0.702822675,1.26067034,0.894851211,-1.607720286,0.260283559,-0.915393709,-0.937157484,white
5950,-0.16607641,0.123508478,-0.472297163,0.053967056,-1.171271584,-0.931035392,-0.756248619,-1.689625319,-2.478436351,0.394686855,2.270623368,0.207983041,white
5951,-0.628884476,-0.180190932,-0.265853172,-0.618612179,-0.48621498,0.195763275,0.376056762,-1.746317062,0.009323836,-1.016547761,1.851410595,0.207983041,white
5952,0.065327623,-0.362410578,0.215849474,-0.807775088,-0.058054602,0.026743475,0.570671749,-0.972641508,-0.239452183,-0.411732925,0.174559502,-0.937157484,white
5953,0.1424623,-1.091289161,-0.128223845,-0.849811291,0.22738565,0.195763275,0.889132637,-1.112703461,-0.674810216,-0.747741167,0.789404903,0.207983041,white
5954,-0.628884476,-0.180190932,-0.334667836,0.411274774,-0.200774728,0.984522341,0.942209452,-0.489094286,0.320293859,-0.546136222,0.509929721,0.207983041,white
5955,-0.628884476,-0.180190932,-0.265853172,-0.618612179,-0.48621498,0.195763275,0.376056762,-1.746317062,0.009323836,-1.016547761,1.851410595,0.207983041,white
5956,-0.783153832,-0.301670696,-0.197038508,0.032948955,-0.286406803,0.252103208,1.101439896,-0.52244237,0.19590585,-0.142926332,0.034821911,-0.937157484,white
5957,-1.014557865,-0.362410578,0.14703481,-0.387413067,-0.457670955,1.097202208,1.384516241,-1.166060396,0.569069878,-0.075724683,0.929142494,0.207983041,white
5958,-0.551749799,-0.666109987,-0.816370481,0.432292875,-0.172230703,0.759162608,1.119132168,0.114506039,-0.239452183,-0.344531277,-0.803603636,-0.937157484,white
5959,-0.011807055,0.002028714,-0.816370481,0.074985157,0.1702976,1.209882075,1.543746686,-0.028890723,-0.301646188,-0.613337871,-0.58002349,0.207983041,white
5960,0.065327623,-0.362410578,0.215849474,-0.807775088,-0.058054602,0.026743475,0.570671749,-0.972641508,-0.239452183,-0.411732925,0.174559502,-0.937157484,white
5961,-0.551749799,-0.848329633,0.078220146,-0.82879319,-0.48621498,0.308443141,-0.101634571,-1.53955894,0.009323836,0.797896746,1.264512713,0.207983041,white
5962,-0.783153832,-0.605370106,-0.334667836,-0.534539774,-0.48621498,-0.029596459,0.12836496,-1.702964553,-0.612616211,-1.08374941,1.93525315,0.207983041,white
5963,-0.088941733,-0.180190932,-0.472297163,1.209962615,-0.229318753,0.083083408,0.35836449,0.644740579,-0.488228202,-0.882144464,-0.831551154,-0.937157484,white
5964,-0.628884476,-0.301670696,-0.747555818,0.884182049,-0.429126929,0.308443141,0.057595873,-0.452411393,-1.421138272,-1.285354355,0.370192129,0.207983041,white
5965,-0.706019154,-0.909069515,0.078220146,0.978763504,0.198841625,1.829621342,0.305287675,0.30459012,-2.229660333,-0.814942816,-1.166921373,-0.937157484,white
5966,-1.014557865,-0.301670696,-0.265853172,-0.471485471,-0.600391081,-0.818355526,0.02221133,-1.702964553,0.258099854,-0.747741167,1.767568041,0.207983041,white
5967,-0.088941733,-0.180190932,-0.472297163,1.209962615,-0.229318753,0.083083408,0.35836449,0.644740579,-0.488228202,-0.882144464,-0.831551154,-0.937157484,white
5968,-0.551749799,-0.240930814,-0.265853172,1.262507868,-0.429126929,-0.085936392,-0.119326842,-0.172287485,-1.483332277,-1.554160948,0.342244611,0.207983041,white
5969,-0.628884476,-0.301670696,-0.747555818,0.884182049,-0.429126929,0.308443141,0.057595873,-0.452411393,-1.421138272,-1.285354355,0.370192129,0.207983041,white
5970,-0.551749799,-0.726849869,-0.885185145,-0.198250157,1.140794456,-0.818355526,-0.013173213,-0.33235829,-1.234556258,-0.613337871,-0.747708599,-0.937157484,white
5971,-0.16607641,-0.666109987,-0.265853172,-0.576575977,-0.086598627,-0.818355526,-0.420095459,-0.325688673,-0.239452183,0.19308191,-0.999236263,-0.937157484,white
5972,-0.088941733,-0.666109987,-0.60992649,-0.408431168,-0.514759005,-0.423975992,-0.066250028,-1.042672485,-1.047974244,-1.08374941,0.733509866,0.207983041,white
5973,-0.860288509,-0.483890342,-0.265853172,-0.786756987,-0.372038879,-0.367636059,-0.31394183,-1.839691698,-0.488228202,-0.613337871,1.683725486,0.207983041,white
5974,-0.628884476,0.062768596,-0.747555818,-0.702684583,-0.143686678,0.871842475,0.977593995,-0.499098711,-0.363840192,-0.21012798,-0.831551154,-0.937157484,white
5975,-0.937423187,-0.11945105,0.009405483,-0.135195854,-0.429126929,0.533802875,1.242978069,-0.782557427,0.009323836,0.058678613,0.426087166,0.207983041,white
5976,-0.860288509,0.002028714,-0.747555818,-0.093159652,-0.400582904,-0.762015592,0.305287675,-0.322353864,-1.234556258,-0.008523035,-0.915393709,-0.937157484,white
5977,-0.551749799,-1.273508807,-0.334667836,-0.597594078,-0.600391081,0.083083408,-0.703171804,-1.099364228,-0.052870169,1.537114878,0.705562348,0.207983041,white
5978,-0.551749799,-0.149820991,-0.816370481,0.243129966,-0.429126929,-1.212735059,0.181441774,0.081157955,-1.732108295,-0.142926332,-1.418449037,-0.937157484,white
5979,-0.860288509,0.002028714,-0.747555818,-0.093159652,-0.400582904,-0.762015592,0.305287675,-0.322353864,-1.234556258,-0.008523035,-0.915393709,-0.937157484,white
5980,-1.16882722,-0.180190932,-0.197038508,0.390256673,-0.172230703,0.139423341,0.482210391,-0.45908101,0.569069878,-0.21012798,0.481982202,0.207983041,white
5981,-0.628884476,-0.240930814,-0.334667836,-0.093159652,0.056121499,-0.198616259,0.623748564,-0.905945339,0.009323836,-0.277329629,1.432197822,0.207983041,white
5982,-0.16607641,-0.605370106,-0.403482499,-0.786756987,-0.429126929,0.026743475,-0.101634571,-1.092694611,-0.115064174,-0.008523035,0.426087166,0.207983041,white
5983,-0.551749799,-1.273508807,-0.334667836,-0.597594078,-0.600391081,0.083083408,-0.703171804,-1.099364228,-0.052870169,1.537114878,0.705562348,0.207983041,white
5984,-0.628884476,-0.483890342,-0.747555818,0.579419583,-0.172230703,1.153542141,1.172208983,0.24122876,0.07151784,-0.344531277,-0.831551154,-0.937157484,white
5985,-0.628884476,-0.483890342,-0.747555818,0.579419583,-0.172230703,1.153542141,1.172208983,0.24122876,0.07151784,-0.344531277,-0.831551154,-0.937157484,white
5986,-0.937423187,-0.42315046,-0.059409181,-0.093159652,-0.372038879,1.322561941,0.959901724,-0.765883385,0.382487864,-0.075724683,0.426087166,0.207983041,white
5987,-0.088941733,-0.787589751,0.078220146,-0.891847493,-0.48621498,0.195763275,-0.331634101,-1.192738864,-0.674810216,1.46991323,0.593772275,0.207983041,white
5988,-0.397480443,-0.483890342,-0.197038508,0.348220471,-0.571847055,-0.142276325,-0.278557286,0.214550292,-0.86139223,-1.150951058,-0.999236263,0.207983041,white
5989,-0.706019154,-0.362410578,-0.678741154,0.852654897,-0.457670955,-0.029596459,-0.083942299,-0.439072159,-1.047974244,-1.4869593,0.258402057,-2.082298008,white
5990,-0.783153832,-0.544630224,0.835181447,2.176795265,0.027577474,0.477462941,0.906824909,1.114948567,-0.488228202,-0.142926332,-1.083078818,-0.937157484,white
5991,0.065327623,-0.726849869,0.353478801,2.113740962,-0.229318753,2.224000875,1.543746686,1.431755368,0.19590585,1.604316527,-0.915393709,-0.937157484,white
5992,-0.783153832,-0.544630224,0.835181447,2.176795265,0.027577474,0.477462941,0.906824909,1.114948567,-0.488228202,-0.142926332,-1.083078818,-0.937157484,white
5993,-0.628884476,-0.969809397,-0.265853172,2.439521529,-0.257862778,1.266222008,0.411441305,0.848163893,0.19590585,-1.218152706,0.006874393,0.207983041,white
5994,-0.706019154,-0.848329633,-0.403482499,1.525234132,-0.286406803,1.660601541,0.482210391,0.187871825,0.258099854,-1.218152706,0.258402057,0.207983041,white
5995,-0.474615121,-0.605370106,-0.678741154,1.441161727,-0.143686678,0.252103208,0.535287206,0.688093089,-0.73700422,0.932300043,-0.915393709,-0.937157484,white
5996,0.1424623,-0.42315046,-0.403482499,1.336071222,-0.086598627,1.378901875,1.012978538,0.764793682,-0.674810216,0.461888504,-0.58002349,-0.937157484,white
5997,0.1424623,-0.42315046,-0.403482499,1.336071222,-0.086598627,1.378901875,1.012978538,0.764793682,-0.674810216,0.461888504,-0.58002349,-0.937157484,white
5998,0.1424623,-0.42315046,-0.403482499,1.336071222,-0.086598627,1.378901875,1.012978538,0.764793682,-0.674810216,0.461888504,-0.58002349,-0.937157484,white
5999,-0.474615121,-0.605370106,-0.678741154,1.441161727,-0.143686678,0.252103208,0.535287206,0.688093089,-0.73700422,0.932300043,-0.915393709,-0.937157484,white
6000,0.1424623,-0.42315046,-0.403482499,1.336071222,-0.086598627,1.378901875,1.012978538,0.764793682,-0.674810216,0.461888504,-0.58002349,-0.937157484,white
6001,-0.088941733,0.244988242,-0.197038508,1.714397041,-0.429126929,-0.029596459,0.376056762,-0.028890723,-1.234556258,2.881147847,1.348355267,0.207983041,white
6002,-0.320345766,0.548687651,-0.403482499,-0.051123449,-0.372038879,0.533802875,1.066055353,-1.17939963,-0.301646188,-0.814942816,1.516040377,0.207983041,white
6003,-1.554500608,-0.726849869,0.972810774,0.159057561,0.2844737,0.590142808,1.26067034,-0.359036757,-0.177258178,-0.747741167,-0.635918526,-0.937157484,white
6004,-1.014557865,-0.301670696,-1.091629136,0.51636528,-0.343494854,0.984522341,1.437593056,0.141184507,-0.052870169,-1.150951058,-0.915393709,-0.937157484,white
6005,-1.014557865,-0.301670696,-1.091629136,0.51636528,-0.343494854,0.984522341,1.437593056,0.141184507,-0.052870169,-1.150951058,-0.915393709,-0.937157484,white
6006,-0.706019154,-0.301670696,-0.197038508,-0.45046737,-0.54330303,0.083083408,0.429133576,-1.732977829,-0.301646188,-1.150951058,1.93525315,1.353123566,white
6007,-0.706019154,-0.909069515,0.009405483,-0.555557875,-0.286406803,-0.705675659,-0.632402718,-1.422840645,-1.856496305,-0.411732925,0.468008443,0.207983041,white
6008,-1.16882722,-0.301670696,-1.091629136,0.51636528,-0.343494854,0.984522341,1.437593056,0.141184507,-0.052870169,-1.150951058,-0.915393709,-0.937157484,white
6009,-0.706019154,-0.301670696,-0.197038508,-0.45046737,-0.54330303,0.083083408,0.429133576,-1.732977829,-0.301646188,-1.150951058,1.93525315,1.353123566,white
6010,-1.16882722,-0.605370106,1.041625438,0.180075662,0.370105776,0.252103208,1.172208983,-0.262327313,-0.674810216,-0.478934574,-0.635918526,-0.937157484,white
6011,-1.091692542,-0.240930814,0.422293465,-0.114177753,-0.48621498,-0.480315925,-0.526249088,-1.689625319,0.07151784,0.327485207,2.186780814,1.353123566,white
6012,-0.088941733,-0.42315046,-0.334667836,1.041817807,-0.429126929,-0.254956192,-0.030865484,-0.449076585,-1.110168249,-0.075724683,0.845299939,1.353123566,white
6013,-1.091692542,-0.240930814,0.422293465,-0.114177753,-0.48621498,-0.480315925,-0.526249088,-1.689625319,0.07151784,0.327485207,2.186780814,1.353123566,white
6014,-0.088941733,-0.42315046,-0.334667836,1.041817807,-0.429126929,-0.254956192,-0.030865484,-0.449076585,-1.110168249,-0.075724683,0.845299939,1.353123566,white
6015,-0.706019154,-0.210560873,-0.678741154,2.218831467,0.141753574,-0.254956192,0.446825848,1.181644736,-0.86139223,-0.21012798,-1.166921373,-0.937157484,white
6016,-1.16882722,-0.605370106,1.041625438,0.180075662,0.370105776,0.252103208,1.172208983,-0.262327313,-0.674810216,-0.478934574,-0.621944767,-0.937157484,white
6017,-0.783153832,-0.726849869,-0.265853172,-0.681666482,-0.457670955,-0.367636059,0.163749503,-0.999319975,-0.177258178,-0.344531277,0.006874393,0.207983041,white
6018,-0.474615121,-0.726849869,-0.60992649,2.492066781,-0.257862778,0.364783075,0.039903602,1.455099027,-0.86139223,-0.478934574,-1.418449037,0.207983041,white
6019,-0.474615121,-0.726849869,-0.60992649,2.492066781,-0.257862778,0.364783075,0.039903602,1.455099027,-0.86139223,-0.478934574,-1.418449037,0.207983041,white
6020,-0.474615121,-0.726849869,-0.60992649,2.492066781,-0.257862778,0.364783075,0.039903602,1.455099027,-0.86139223,-0.478934574,-1.418449037,0.207983041,white
6021,-0.474615121,-0.726849869,-0.60992649,2.492066781,-0.257862778,0.364783075,0.039903602,1.455099027,-0.86139223,-0.478934574,-1.418449037,0.207983041,white
6022,-0.783153832,-0.726849869,-0.265853172,-0.681666482,-0.457670955,-0.367636059,0.163749503,-0.999319975,-0.177258178,-0.344531277,0.006874393,0.207983041,white
6023,-0.783153832,-0.726849869,-0.265853172,-0.681666482,-0.457670955,-0.367636059,0.163749503,-0.999319975,-0.177258178,-0.344531277,0.006874393,0.207983041,white
6024,-0.474615121,-0.726849869,-0.60992649,2.492066781,-0.257862778,0.364783075,0.039903602,1.455099027,-0.86139223,-0.478934574,-1.418449037,0.207983041,white
6025,-0.860288509,-0.726849869,1.248069429,0.243129966,-0.314950829,-0.029596459,0.110672688,-0.182291911,0.009323836,-0.277329629,-0.496180935,0.207983041,white
6026,-0.783153832,-0.787589751,1.385698756,0.222111865,-0.257862778,-0.142276325,0.12836496,-0.172287485,0.009323836,-0.277329629,-0.496180935,0.207983041,white
6027,-0.706019154,-0.11945105,-0.403482499,1.441161727,-0.343494854,-0.367636059,1.579131229,0.471330541,-0.674810216,0.327485207,-0.496180935,-0.937157484,white
6028,-0.243211088,0.609427533,-0.334667836,-0.093159652,-0.514759005,0.139423341,0.889132637,-1.152721163,-0.115064174,-0.747741167,1.432197822,0.207983041,white
6029,-0.860288509,-0.180190932,0.14703481,-0.555557875,-0.400582904,1.632431575,0.818363551,-0.969306699,0.320293859,-0.411732925,0.258402057,0.207983041,white
6030,0.682405044,0.123508478,1.867401402,1.714397041,-0.143686678,1.660601541,0.322979947,1.388402858,-1.607720286,-0.949346113,-1.502291591,-0.937157484,white
6031,-0.474615121,0.244988242,-0.265853172,-0.555557875,-0.372038879,-0.762015592,-0.862402248,-1.819682848,-0.052870169,-0.411732925,2.270623368,0.207983041,white
6032,-0.397480443,-0.605370106,-0.403482499,-0.009087247,-0.743111206,-0.874695459,-0.384710916,-1.416171028,-0.426034197,-1.016547761,1.851410595,0.207983041,white
6033,-0.243211088,1.338306117,-0.403482499,1.146908312,0.113209549,1.378901875,1.36682397,0.734780407,-0.052870169,-0.613337871,-0.915393709,-0.937157484,white
6034,-0.011807055,-0.605370106,-0.541111827,-0.786756987,-0.314950829,-0.705675659,0.80067128,-0.912614956,0.19590585,-0.008523035,0.593772275,0.207983041,white
6035,-0.551749799,-0.301670696,-0.128223845,0.779091543,-0.143686678,-0.311296125,0.889132637,-0.435737351,0.133711845,0.19308191,0.705562348,0.207983041,white
6036,-0.397480443,-0.362410578,-0.265853172,-0.198250157,-0.143686678,-0.931035392,-0.420095459,-0.81924032,0.880039901,0.327485207,1.180670158,0.207983041,white
6037,-0.551749799,-0.301670696,-0.128223845,0.779091543,-0.143686678,-0.311296125,0.889132637,-0.435737351,0.133711845,0.19308191,0.719536107,0.207983041,white
6038,-0.860288509,-0.787589751,-0.885185145,-0.849811291,-0.286406803,1.153542141,0.269903132,-0.952632657,0.009323836,-0.949346113,0.006874393,-0.937157484,white
6039,-0.011807055,0.791647179,-1.091629136,0.096003258,-0.229318753,-0.931035392,0.163749503,-0.138939401,-0.799198225,-0.277329629,-0.58002349,-0.937157484,white
6040,-0.397480443,0.002028714,-0.059409181,2.302903872,-0.143686678,-0.592995792,0.535287206,1.21499282,-0.985780239,0.058678613,-1.166921373,-0.937157484,white
6041,-0.474615121,-0.42315046,-0.472297163,-0.891847493,-0.657479131,0.308443141,-0.083942299,-1.839691698,-0.363840192,-1.08374941,1.599882931,0.207983041,white
6042,-0.397480443,0.002028714,-0.059409181,2.302903872,-0.143686678,-0.592995792,0.535287206,1.21499282,-0.985780239,0.058678613,-1.166921373,-0.937157484,white
6043,-0.011807055,0.791647179,-1.091629136,0.096003258,-0.229318753,-0.931035392,0.163749503,-0.138939401,-0.799198225,-0.277329629,-0.58002349,-0.937157484,white
6044,-1.708769963,0.062768596,-0.472297163,0.495347179,-0.714567181,-0.367636059,0.004519059,-0.762548577,1.066621915,-0.882144464,0.67761483,0.207983041,white
6045,-1.708769963,0.062768596,-0.472297163,0.495347179,-0.714567181,-0.367636059,0.004519059,-0.762548577,1.066621915,-0.882144464,0.67761483,0.207983041,white
6046,-2.171578029,0.730907297,-1.504517118,-0.555557875,-0.914375358,0.026743475,-0.083942299,-2.179842158,1.626367957,-1.285354355,2.186780814,0.207983041,white
6047,-0.474615121,0.244988242,-0.197038508,-0.534539774,-0.600391081,-0.874695459,-0.260865015,-1.846361315,-1.110168249,-1.08374941,1.683725486,0.207983041,white
6048,0.065327623,-0.240930814,-0.472297163,-0.618612179,-0.314950829,0.083083408,0.110672688,-0.469085435,-0.239452183,0.058678613,-0.160810717,-0.937157484,white
6049,-0.628884476,-0.362410578,-0.678741154,1.546252233,-0.48621498,1.153542141,0.606056292,0.217885101,0.07151784,-0.680539519,0.174559502,0.207983041,white
6050,-0.243211088,-0.301670696,-0.472297163,1.420143626,-0.457670955,-0.085936392,0.35836449,0.274576844,-1.047974244,0.797896746,-0.076968162,0.207983041,white
6051,-0.706019154,-0.240930814,-0.885185145,0.474329078,-0.200774728,0.928182408,1.207593526,0.147854124,0.009323836,-0.344531277,-0.831551154,-0.937157484,white
6052,-0.706019154,0.305728124,-0.678741154,-0.555557875,-0.229318753,1.266222008,1.012978538,-0.552455646,0.133711845,-0.546136222,-0.58002349,-0.937157484,white
6053,-0.474615121,0.244988242,-0.197038508,-0.534539774,-0.600391081,-0.874695459,-0.260865015,-1.846361315,-1.110168249,-1.08374941,1.683725486,0.207983041,white
6054,-0.474615121,-0.969809397,-0.403482499,2.492066781,-0.143686678,-0.762015592,0.588364021,1.235001671,-1.358944267,-0.680539519,-0.915393709,0.207983041,white
6055,-0.937423187,-0.362410578,-0.197038508,2.912428803,-0.143686678,0.308443141,1.03067081,1.471773069,-0.488228202,-0.21012798,-1.250763927,-0.937157484,white
6056,-0.937423187,-0.362410578,-0.197038508,2.912428803,-0.143686678,0.308443141,1.03067081,1.471773069,-0.488228202,-0.21012798,-1.250763927,-0.937157484,white
6057,-0.937423187,-0.362410578,-0.197038508,2.912428803,-0.143686678,0.308443141,1.03067081,1.471773069,-0.488228202,-0.21012798,-1.250763927,-0.937157484,white
6058,-0.474615121,0.062768596,-0.403482499,-0.576575977,-0.314950829,-0.649335726,0.234518589,-1.726308212,0.133711845,-0.344531277,2.102938259,1.353123566,white
6059,-1.014557865,-0.726849869,-0.953999809,0.201093763,-0.429126929,-0.142276325,0.075288145,-0.222309612,0.320293859,-0.21012798,-0.496180935,-0.937157484,white
6060,-0.474615121,-0.969809397,-0.403482499,2.492066781,-0.143686678,-0.762015592,0.588364021,1.235001671,-1.358944267,-0.680539519,-0.915393709,0.207983041,white
6061,0.373866333,-0.362410578,-0.541111827,-0.63963028,-0.343494854,-0.085936392,0.729902193,-0.525777178,0.320293859,0.19308191,0.090716947,0.207983041,white
6062,-0.088941733,0.487947769,-0.816370481,-0.555557875,-0.514759005,-0.142276325,-0.119326842,-1.672951277,0.07151784,-0.411732925,2.438308478,0.207983041,white
6063,-0.397480443,-0.11945105,0.009405483,-0.786756987,-0.714567181,0.026743475,-0.030865484,-1.746317062,-0.612616211,-1.218152706,1.683725486,0.207983041,white
6064,-0.474615121,-0.483890342,1.660957411,2.092722861,-0.086598627,0.083083408,0.446825848,1.134957418,-0.674810216,-0.277329629,-0.999236263,-0.937157484,white
6065,-0.474615121,-0.483890342,1.660957411,2.092722861,-0.086598627,0.083083408,0.446825848,1.134957418,-0.674810216,-0.277329629,-0.999236263,-0.937157484,white
6066,-0.783153832,-0.11945105,-0.541111827,-0.282322561,-0.143686678,0.195763275,0.588364021,-0.545786029,0.880039901,-0.075724683,0.426087166,-0.937157484,white
6067,-0.706019154,-0.544630224,-0.334667836,0.243129966,-0.058054602,0.533802875,0.747594465,-0.305679822,-0.115064174,-0.344531277,-0.160810717,-0.937157484,white
6068,-0.783153832,-0.787589751,-0.541111827,-0.891847493,-0.143686678,0.026743475,-0.367018644,-1.446184304,0.133711845,0.260283559,0.67761483,0.207983041,white
6069,-0.628884476,-0.666109987,-0.334667836,-0.702684583,-0.400582904,0.252103208,-0.278557286,-1.252765415,-1.172362253,0.663493449,0.342244611,0.207983041,white
6070,-1.940173996,-1.182398984,-0.197038508,-0.933883695,-0.400582904,0.252103208,-0.455480002,-1.299452733,3.367800088,-0.277329629,0.67761483,0.207983041,white
6071,-0.783153832,-0.848329633,-0.265853172,-0.912865594,-0.48621498,-0.367636059,-0.667787261,-1.599585492,0.880039901,-0.411732925,1.348355267,0.207983041,white
6072,-0.16607641,-0.362410578,-0.265853172,-0.849811291,-0.48621498,-1.043715259,-0.579325903,-0.98931555,-0.239452183,0.797896746,0.509929721,-0.937157484,white
6073,-0.088941733,0.123508478,-0.816370481,-0.807775088,6.135998864,-0.367636059,0.429133576,-0.379045608,-0.674810216,0.663493449,-0.58002349,-0.937157484,white
6074,-1.16882722,-0.544630224,-0.678741154,0.9157092,-0.200774728,1.097202208,0.163749503,0.337938204,-0.115064174,-0.546136222,-0.328495826,0.207983041,white
6075,-1.16882722,-0.726849869,0.078220146,-0.744720785,-0.571847055,0.364783075,-0.101634571,-1.749651871,0.258099854,0.327485207,1.599882931,0.207983041,white
6076,-0.937423187,-0.848329633,0.422293465,-0.870829392,-0.628935106,0.364783075,-0.2077882,-2.016436545,-0.674810216,-0.075724683,1.851410595,0.207983041,white
6077,-0.628884476,-0.11945105,-0.403482499,0.51636528,-0.172230703,1.266222008,1.136824439,0.147854124,-0.488228202,-0.21012798,-0.747708599,-0.937157484,white
6078,-0.628884476,-0.11945105,-0.403482499,0.51636528,-0.172230703,1.266222008,1.136824439,0.147854124,-0.488228202,-0.21012798,-0.747708599,-0.937157484,white
6079,-0.937423187,1.307936176,-0.403482499,-0.198250157,-0.086598627,-0.762015592,0.181441774,-0.132269784,0.133711845,-0.478934574,-1.166921373,-0.937157484,white
6080,-1.014557865,-0.726849869,0.903996111,3.606026139,1.82585106,1.378901875,0.110672688,0.554700752,-0.73700422,-1.218152706,1.93525315,-0.937157484,white
6081,-0.628884476,-0.11945105,-0.403482499,0.51636528,-0.172230703,1.266222008,1.136824439,0.147854124,-0.488228202,-0.21012798,-0.747708599,-0.937157484,white
6082,-0.783153832,-0.240930814,0.078220146,-0.408431168,-0.54330303,0.364783075,0.69451765,-1.609589917,-0.239452183,-1.08374941,1.599882931,0.207983041,white
6083,-1.091692542,-0.362410578,-0.953999809,-0.891847493,0.056121499,-1.325414926,-0.137019114,-0.605812581,0.07151784,0.327485207,-0.789629877,-2.082298008,white
